id	name	symbol	chromosome	start	stop
PA36126	signal recognition particle 68	SRP68	17	76038775 	76072526 
PA36127	signal recognition particle 72	SRP72	4	56466877 	56503681 
PA134931096	signal recognition particle 72kDa pseudogene 1	SRP72P1	18	49495146 	49496897 
PA134974971	signal recognition particle 72kDa pseudogene 2	SRP72P2	6	158237136 	158242784 
PA36128	signal recognition particle 9	SRP9	1	225777813 	225790466 
PA134920046	signal recognition particle 9 pseudogene 1	SRP9P1	10	91806043 	91807533 
PA36129	SRSF protein kinase 1	SRPK1	6	35833034 	35921180 
PA36130	SRSF protein kinase 2	SRPK2	7	105110708 	105399366 
PA142670868	SRSF protein kinase 2 pseudogene	SRPK2P	8	62863082 	62864005 
PA162404805	SRSF protein kinase 3	SRPK3	X	153781001 	153785732 
PA36131	SRP receptor subunit alpha	SRPRA	11	126255151 	126268982 
PA128394701	SRP receptor subunit beta	SRPRB	3	133784033 	133821492 
PA36133	sushi repeat containing protein X-linked	SRPX	X	38149335 	38220924 
PA134983994	sushi repeat containing protein X-linked 2	SRPX2	X	100644166 	100671299 
PA37877	serine racemase	SRR	17	2303371 	2325267 
PA162404806	SRR1 domain containing	SRRD	22	26483867 	26494620 
PA38177	serine and arginine repetitive matrix 1	SRRM1	1	24643012 	24673281 
PA134957134	serine/arginine repetitive matrix 1 pseudogene 1	SRRM1P1	8	127086262 	127087510 
PA38178	serine/arginine repetitive matrix 2	SRRM2	16	2752329 	2771412 
PA165618294	serine/arginine repetitive matrix 3	SRRM3	7	76201893 	76287292 
PA165513415	serine/arginine repetitive matrix 4	SRRM4	12	118981495 	119163051 
PA165394321	serine/arginine repetitive matrix 5	SRRM5	19	43612101 	43614498 
PA164726295	"serrate, RNA effector molecule"	SRRT	7	100874971 	100888664 
PA35696	serine and arginine rich splicing factor 1	SRSF1	17	58000919 	58007346 
PA28427	serine and arginine rich splicing factor 10	SRSF10	1	23964347 	23980927 
PA35698	serine and arginine rich splicing factor 11	SRSF11	1	70205682 	70252020 
PA165618223	serine and arginine rich splicing factor 12	SRSF12	6	89095957 	89118081 
PA35699	serine and arginine rich splicing factor 2	SRSF2	17	76734115 	76737431 
PA35701	serine and arginine rich splicing factor 3	SRSF3	6	36594313 	36604467 
PA35702	serine and arginine rich splicing factor 4	SRSF4	1	29147738 	29182125 
PA35703	serine and arginine rich splicing factor 5	SRSF5	14	69767087 	69772005 
PA35704	serine and arginine rich splicing factor 6	SRSF6	20	43457864 	43463605 
PA35705	serine and arginine rich splicing factor 7	SRSF7	2	38743599 	38751494 
PA165543687	serine and arginine rich splicing factor 8	SRSF8	11	95066877 	95071227 
PA35707	serine and arginine rich splicing factor 9	SRSF9	12	120461668 	120469755 
PA35708	serine/arginine-rich splicing factor 9 pseudogene 1	SRSF9P1	21	36294831 	36295792 
PA25681	sulfiredoxin 1	SRXN1	20	646615 	653370 
PA36135	sex determining region Y	SRY	Y	2786855 	2787741 
PA36164	SS18 subunit of BAF chromatin remodeling complex	SS18	18	26016253 	26091217 
PA37989	SS18L1 subunit of BAF chromatin remodeling complex	SS18L1	20	62143720 	62182510 
PA37990	SS18 like 2	SS18L2	3	42581840 	42594998 
PA36140	small RNA binding exonuclease protection factor La	SSB	2	169798812 	169812064 
PA36141	single stranded DNA binding protein 1	SSBP1	7	141738309 	141750488 
PA38046	single stranded DNA binding protein 2	SSBP2	5	81417360 	81751253 
PA38017	single stranded DNA binding protein 3	SSBP3	1	54225431 	54413479 
PA38018	single stranded DNA binding protein 4	SSBP4	19	18418719 	18434562 
PA37883	scavenger receptor cysteine rich family member with 4 domains	SSC4D	7	76389329 	76410025 
PA166048971	scavenger receptor cysteine rich family member with 5 domains	SSC5D	19	55488503 	55519099 
PA134941788	slingshot protein phosphatase 1	SSH1	12	108782690 	108857606 
PA134861867	slingshot protein phosphatase 2	SSH2	17	29625938 	29930239 
PA134929326	slingshot protein phosphatase 3	SSH3	11	67303448 	67312607 
PA162380490	serine rich single-pass membrane protein 1	SSMEM1	7	130205399 	130216869 
PA36145	SS nuclear autoantigen 1	SSNA1	9	137188602 	137190370 
PA36146	sarcospan	SSPN	12	26122024 	26234777 
PA36147	signal sequence receptor subunit 1	SSR1	6	7281143 	7313314 
PA36148	signal sequence receptor subunit 2	SSR2	1	156009048 	156020992 
PA36149	signal sequence receptor subunit 3	SSR3	3	156539553 	156555200 
PA36150	signal sequence receptor subunit 4	SSR4	X	153794175 	153798512 
PA134978042	"signal sequence receptor, delta pseudogene 1"	SSR4P1	21	45070955 	45073211 
PA36151	structure specific recognition protein 1	SSRP1	11	57325985 	57335877 
PA36153	somatostatin	SST	3	187668906 	187670413 
PA36154	somatostatin receptor 1	SSTR1	14	38207999 	38213063 
PA36155	somatostatin receptor 2	SSTR2	17	73165021 	73171955 
PA36156	somatostatin receptor 3	SSTR3	22	37204237 	37220451 
PA36157	somatostatin receptor 4	SSTR4	20	23035420 	23036677 
PA36158	somatostatin receptor 5	SSTR5	16	1072756 	1081454 
PA142670866	"SSU72 homolog, RNA polymerase II CTD phosphatase"	SSU72	1	1541673 	1574882 
PA142672393	ssu-2 homolog	SSUH2	3	8619400 	8745035 
PA36159	SSX family member 1	SSX1	X	48255317 	48267444 
PA36160	SSX family member 2	SSX2	X	52696896 	52707227 
PA162404839	SSX family member 2B	SSX2B	X	52751204 	52761536 
PA38155	SSX family member 2 interacting protein	SSX2IP	1	84643707 	84690757 
PA36161	SSX family member 3	SSX3	X	48346428 	48356753 
PA36162	SSX family member 4	SSX4	X	48383527 	48393343 
PA142670867	SSX family member 4B	SSX4B	X	48402082 	48411910 
PA36163	SSX family member 5	SSX5	X	48177914 	48196798 
PA134879420	SSX family member 7	SSX7	X	52644061 	52654900 
PA36167	ST13 Hsp70 interacting protein	ST13	22	40824535 	40857008 
PA38571	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 3	ST13P3	12	106015813 	106018409 
PA38550	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 4	ST13P4	13	50172018 	50173616 
PA38574	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5	ST13P5	11	18261885 	18263501 
PA38575	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 6	ST13P6	8	133407664 	133409525 
PA38576	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 7	ST13P7	7	133168002 	133170598 
PA36168	suppression of tumorigenicity 14	ST14	11	130159787 	130210362 
PA38642	ST18 C2H2C-type zinc finger transcription factor	ST18	8	52110832 	52409879 
PA162404859	suppressor of tumorigenicity 20	ST20	15	79898840 	79923754 
PA35764	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"	ST3GAL1	8	133454848 	133572454 
PA35765	"ST3 beta-galactoside alpha-2,3-sialyltransferase 2"	ST3GAL2	16	70379435 	70439088 
PA35768	"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"	ST3GAL3	1	43707497 	43931165 
PA35766	"ST3 beta-galactoside alpha-2,3-sialyltransferase 4"	ST3GAL4	11	126355645 	126459601 
PA35773	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"	ST3GAL5	2	85839148 	85889034 
PA134958548	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6"	ST3GAL6	3	98732236 	98795845 
PA35762	"ST6 beta-galactoside alpha-2,6-sialyltransferase 1"	ST6GAL1	3	186930343 	187078553 
PA35763	"ST6 beta-galactoside alpha-2,6-sialyltransferase 2"	ST6GAL2	2	106801600 	106887410 
PA134935906	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 1"	ST6GALNAC1	17	76617769 	76643838 
PA35769	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2"	ST6GALNAC2	17	76565379 	76586066 
PA134984080	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3"	ST6GALNAC3	1	76074684 	76632880 
PA38250	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"	ST6GALNAC4	9	127907886 	127917052 
PA134924485	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"	ST6GALNAC5	1	76867408 	77069167 
PA134891331	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"	ST6GALNAC6	9	127885321 	127906725 
PA36173	suppression of tumorigenicity 7	ST7	7	116953327 	117230023 
PA38080	ST7 antisense RNA 1	ST7-AS1	7	116952446 	116954334 
PA38083	ST7 antisense RNA 2	ST7-AS2	7	117072072 	117145592 
PA38331	suppression of tumorigenicity 7 like	ST7L	1	112517444 	112620838 
PA134976888	ST7 overlapping transcript 3 (non-protein coding)	ST7-OT3	7	117182681 	117209937 
PA134980990	ST7 overlapping transcript 4	ST7-OT4	7	116953899 	116959813 
PA35770	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"	ST8SIA1	12	22193391 	22334714 
PA35771	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2"	ST8SIA2	15	92393910 	92468728 
PA37864	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"	ST8SIA3	18	57352490 	57368931 
PA35772	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"	ST8SIA4	5	100806935 	100903285 
PA38249	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"	ST8SIA5	18	46679118 	46757169 
PA134909138	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6"	ST8SIA6	10	17315414 	17455966 
PA38610	stabilin 1	STAB1	3	52495338 	52524496 
PA38611	stabilin 2	STAB2	12	103587250 	103766724 
PA36175	SH3 and cysteine rich domain	STAC	3	36380455 	36548007 
PA134939947	SH3 and cysteine rich domain 2	STAC2	17	39210536 	39225787 
PA134877600	SH3 and cysteine rich domain 3	STAC3	12	57243453 	57251193 
PA36176	stromal antigen 1	STAG1	3	136336235 	136752412 
PA36177	stromal antigen 2	STAG2	X	123960560 	124102656 
PA36178	stromal antigen 3	STAG3	7	100177563 	100219334 
PA162404870	stromal antigen 3-like 1	STAG3L1	7	75359200 	75367809 
PA162404891	stromal antigen 3-like 2	STAG3L2	7	74881990 	74890612 
PA162404912	stromal antigen 3-like 3	STAG3L3	7	72997295 	73005943 
PA162404933	stromal antigen 3-like 4	STAG3L4	7	67302638 	67321526 
PA36179	signal transducing adaptor molecule	STAM	10	17644125 	17716824 
PA36180	signal transducing adaptor molecule 2	STAM2	2	152116801 	152175992 
PA134955569	STAM binding protein	STAMBP	2	73828911 	73873656 
PA142670864	STAM binding protein like 1	STAMBPL1	10	88879368 	88923502 
PA162404948	signal transducing adaptor family member 1	STAP1	4	67558697 	67607341 
PA162404971	signal transducing adaptor family member 2	STAP2	19	4324043 	4338877 
PA36181	steroidogenic acute regulatory protein	STAR	8	38141747 	38151265 
PA35596	StAR related lipid transfer domain containing 10	STARD10	11	72754729 	72793705 
PA38806	StAR related lipid transfer domain containing 13	STARD13	13	33103135 	33676835 
PA134981867	StAR related lipid transfer domain containing 3	STARD3	17	39637080 	39664201 
PA134990065	STARD3 N-terminal like	STARD3NL	7	38178206 	38230671 
PA38284	StAR related lipid transfer domain containing 4	STARD4	5	111496033 	111512597 
PA38286	StAR related lipid transfer domain containing 5	STARD5	15	81312666 	81324183 
PA38287	StAR related lipid transfer domain containing 6	STARD6	18	54324592 	54357890 
PA38285	StAR related lipid transfer domain containing 7	STARD7	2	96184859 	96208846 
PA38804	StAR related lipid transfer domain containing 8	STARD8	X	68647669 	68725842 
PA38805	StAR related lipid transfer domain containing 9	STARD9	15	42575646 	42720998 
PA36182	steroidogenic acute regulatory protein pseudogene 1	STARP1	13	65280055 	65311163 
PA36183	signal transducer and activator of transcription 1	STAT1	2	190969036 	191014250 
PA36184	signal transducer and activator of transcription 2	STAT2	12	56341597 	56360253 
PA337	signal transducer and activator of transcription 3	STAT3	17	42313324 	42388505 
PA36185	signal transducer and activator of transcription 4	STAT4	2	191029576 	191172684 
PA338	signal transducer and activator of transcription 5A	STAT5A	17	42287547 	42311943 
PA36186	signal transducer and activator of transcription 5B	STAT5B	17	42199177 	42276460 
PA339	signal transducer and activator of transcription 6	STAT6	12	57095404 	57111433 
PA36187	statherin	STATH	4	69995931 	70002456 
PA36188	staufen double-stranded RNA binding protein 1	STAU1	20	49113339 	49219295 
PA36189	staufen double-stranded RNA binding protein 2	STAU2	8	73420369 	73747708 
PA162405002	starch binding domain 1	STBD1	4	76306026 	76311130 
PA36190	stanniocalcin 1	STC1	8	23841921 	23854807 
PA36191	stanniocalcin 2	STC2	5	173314723 	173329503 
PA36193	STEAP family member 1	STEAP1	7	90154375 	90164827 
PA166049073	STEAP family member 1B	STEAP1B	7	22419444 	22500282 
PA38473	STEAP2 metalloreductase	STEAP2	7	90211686 	90243408 
PA142670863	STEAP3 metalloreductase	STEAP3	2	119222476 	119265652 
PA134874572	STEAP4 metalloreductase	STEAP4	7	88276429 	88306913 
PA162405011	saitohin	STH	17	45999250 	45999694 
PA35780	STIL centriolar assembly protein	STIL	1	47250139 	47314787 
PA36195	stromal interaction molecule 1	STIM1	11	3855703 	4093210 
PA134926985	stromal interaction molecule 2	STIM2	4	26860691 	27025381 
PA142670761	STIM activating enhancer	STIMATE	3	52836756 	52897581 
PA36196	stress induced phosphoprotein 1	STIP1	11	64185272 	64204548 
PA36197	serine/threonine kinase 10	STK10	5	172042070 	172188342 
PA36198	serine/threonine kinase 11	STK11	19	1205799 	1228435 
PA38822	serine/threonine kinase 11 interacting protein	STK11IP	2	219597851 	219616451 
PA36202	serine/threonine kinase 16	STK16	2	219245469 	219250337 
PA134883204	serine/threonine kinase 16 pseudogene 1	STK16P1	14	49676668 	49678511 
PA36203	serine/threonine kinase 17a	STK17A	7	43583093 	43627379 
PA36204	serine/threonine kinase 17b	STK17B	2	196133583 	196176503 
PA36206	serine/threonine kinase 19	STK19	6	31971175 	31981446 
PA36210	serine/threonine kinase 24	STK24	13	98450199 	98577151 
PA36211	serine/threonine kinase 25	STK25	2	241494707 	241509730 
PA166123740	serine/threonine kinase 26	STK26			
PA36213	serine/threonine kinase 3	STK3	8	98429677 	98944329 
PA36214	serine/threonine kinase 31	STK31	7	23710141 	23832513 
PA134932545	serine/threonine kinase 32A	STK32A	5	147234963 	147401996 
PA128394683	serine/threonine kinase 32B	STK32B	4	5051323 	5501001 
PA134888050	serine/threonine kinase 32C	STK32C	10	132207482 	132332559 
PA37900	serine/threonine kinase 33	STK33	11	8335029 	8594289 
PA142670862	serine/threonine kinase 33 pseudogene 1	STK33P1	9	85492579 	85494094 
PA38097	serine/threonine kinase 35	STK35	20	2098035 	2148555 
PA38212	serine/threonine kinase 36	STK36	2	218672026 	218702717 
PA38251	serine/threonine kinase 38	STK38	6	36493882 	36547516 
PA38252	serine/threonine kinase 38 like	STK38L	12	27244143 	27325959 
PA38243	serine/threonine kinase 39	STK39	2	167954020 	168247595 
PA36215	serine/threonine kinase 4	STK4	20	44966474 	45079977 
PA142670860	serine/threonine kinase 40	STK40	1	36339619 	36385927 
PA134891744	serine/threonine kinase like domain containing 1	STKLD1	9	133376413 	133406096 
PA35491	stathmin 1	STMN1	1	25884186 	25906877 
PA35540	stathmin 2	STMN2	8	79610814 	79666175 
PA38049	stathmin 3	STMN3	20	63639705 	63653610 
PA38089	stathmin 4	STMN4	8	27235323 	27258865 
PA166049152	stathmin domain containing 1	STMND1	6	17102258 	17131372 
PA166049075	short transmembrane mitochondrial protein 1	STMP1	7	135662473 	135676412 
PA134987118	STN1 subunit of CST complex	STN1	10	103856811 	103918287 
PA27816	stomatin	STOM	9	121338988 	121370304 
PA37898	stomatin like 1	STOML1	15	73983218 	73994622 
PA37897	stomatin like 2	STOML2	9	35099776 	35103195 
PA134939552	stomatin like 3	STOML3	13	38965925 	38990859 
PA143485623	stonin 1	STON1	2	48530169 	48598515 
PA162405016	STON1-GTF2A1L readthrough	STON1-GTF2A1L	2	48529925 	48776517 
PA143485624	stonin 2	STON2	14	81260650 	81427404 
PA134883643	storkhead box 1	STOX1	10	68827537 	68895942 
PA142670861	storkhead box 2	STOX2	4	183796331 	184023530 
PA143485320	sperm tail PG-rich repeat containing 1	STPG1	1	24356999 	24415533 
PA162379799	sperm tail PG-rich repeat containing 2	STPG2	4	97441450 	98143473 
PA165585550	sperm-tail PG-rich repeat containing 3	STPG3	9	137250840 	137253483 
PA162379319	sperm-tail PG-rich repeat containing 4	STPG4	2	47086991 	47155378 
PA134956551	stimulated by retinoic acid 6	STRA6	15	74179466 	74212267 
PA162405043	stimulated by retinoic acid 8	STRA8	7	135231979 	135258661 
PA164726342	STE20 related adaptor alpha	STRADA	17	63702832 	63741970 
PA24743	STE20 related adaptor beta	STRADB	2	201451669 	201480851 
PA134867032	serine/threonine kinase receptor associated protein	STRAP	12	15882354 	15903478 
PA38145	spermatid perinuclear RNA binding protein	STRBP	9	123109494 	123268576 
PA38082	stereocilin	STRC	15	43599243 	43619669 
PA134939426	striatin interacting protein 1	STRIP1	1	110031577 	110054641 
PA134923427	striatin interacting protein 2	STRIP2	7	129434433 	129488399 
PA166182673	small transmembrane regulator of ion transport 1	STRIT1		0 	0 
PA36224	striatin	STRN	2	36837698 	36966607 
PA38394	striatin 3	STRN3	14	30893799 	31026528 
PA134863218	striatin 4	STRN4	19	46719509 	46746475 
PA36225	steroid sulfatase	STS	X	7147252 	7354643 
PA36226	steroid sulfatase (microsomal) pseudogene 1	STSP1	Y	15547218 	15566909 
PA29969	STT3 oligosaccharyltransferase complex catalytic subunit A	STT3A	11	125592795 	125622759 
PA143485625	STT3 oligosaccharyltransferase complex catalytic subunit B	STT3B	3	31532501 	31637622 
PA36227	STIP1 homology and U-box containing protein 1	STUB1	16	680111 	682768 
PA142672479	"stum, mechanosensory transduction mediator homolog"	STUM	1	226548238 	226609214 
PA36228	syntaxin 10	STX10	19	13144058 	13150374 
PA36229	syntaxin 11	STX11	6	144140044 	144191939 
PA36230	syntaxin 12	STX12	1	27773183 	27824452 
PA36231	syntaxin 16	STX16	20	58651253 	58679526 
PA36232	syntaxin 17	STX17	9	99906633 	99974537 
PA38061	syntaxin 18	STX18	4	4418968 	4542338 
PA142670857	syntaxin 19	STX19	3	94014365 	94029281 
PA36233	syntaxin 1A	STX1A	7	73699205 	73719702 
PA38345	syntaxin 1B	STX1B	16	30989256 	31010638 
PA27831	syntaxin 2	STX2	12	130789600 	130839274 
PA36235	syntaxin 3	STX3	11	59755059 	59805882 
PA36236	syntaxin 4	STX4	16	31033095 	31040168 
PA36237	syntaxin 5	STX5	11	62806860 	62832091 
PA36238	syntaxin 6	STX6	1	180949690 	181023121 
PA36239	syntaxin 7	STX7	6	132457524 	132513198 
PA36240	syntaxin 8	STX8	17	9250471 	9575958 
PA36241	syntaxin binding protein 1	STXBP1	9	127612207 	127692716 
PA36242	syntaxin binding protein 2	STXBP2	19	7637101 	7647874 
PA36243	syntaxin binding protein 3	STXBP3	1	108746663 	108809526 
PA134962267	syntaxin binding protein 4	STXBP4	17	54968728 	55164285 
PA134954258	syntaxin binding protein 5	STXBP5	6	147204184 	147390476 
PA134976391	syntaxin binding protein 5 like	STXBP5L	3	120908203 	121424761 
PA134985567	syntaxin binding protein 6	STXBP6	14	24809654 	25050297 
PA134976821	serine/threonine/tyrosine kinase 1	STYK1	12	10618923 	10674318 
PA36244	serine/threonine/tyrosine interacting protein	STYX	14	52730159 	52774989 
PA134942462	serine/threonine/tyrosine interacting like 1	STYXL1	7	75995820 	76048709 
PA142670858	"SUB1 homolog, transcriptional regulator"	SUB1	5	32531778 	32604079 
